* LEAP(TM) 5.1.0.334  днды/06/2005
* й1993-2003 LinearX Systems Inc
* Apr 22, 2021   Thr  3:30 pm
* Design=D:\Tymphany\Projects\_RFQ\Sennheiser_Conference\Simulation\20210315_BBQ.led
* Curve=Impedance_PR: T201100003660
* Info1=
* Info2=
* Info3=
* Info4=
* DataPoints= 400
* DataUnits=  Hz   Ohm  Deg
 +1.000641E+002, +1.860700E+000, +5.185200E+000
 +1.018115E+002, +1.862000E+000, +6.556200E+000
 +1.035895E+002, +1.865000E+000, +7.893300E+000
 +1.053985E+002, +1.869600E+000, +9.199800E+000
 +1.072391E+002, +1.875700E+000, +1.047880E+001
 +1.091119E+002, +1.883300E+000, +1.173340E+001
 +1.110174E+002, +1.892300E+000, +1.296610E+001
 +1.129561E+002, +1.902800E+000, +1.417950E+001
 +1.149287E+002, +1.914600E+000, +1.537590E+001
 +1.169357E+002, +1.927800E+000, +1.655750E+001
 +1.189778E+002, +1.942500E+000, +1.772630E+001
 +1.210556E+002, +1.958600E+000, +1.888390E+001
 +1.231696E+002, +1.976300E+000, +2.003210E+001
 +1.253206E+002, +1.995500E+000, +2.117230E+001
 +1.275091E+002, +2.016400E+000, +2.230590E+001
 +1.297359E+002, +2.039000E+000, +2.343380E+001
 +1.320015E+002, +2.063600E+000, +2.455710E+001
 +1.343067E+002, +2.090100E+000, +2.567670E+001
 +1.366521E+002, +2.118800E+000, +2.679310E+001
 +1.390386E+002, +2.149800E+000, +2.790690E+001
 +1.414666E+002, +2.183400E+000, +2.901820E+001
 +1.439371E+002, +2.219600E+000, +3.012720E+001
 +1.464508E+002, +2.258900E+000, +3.123380E+001
 +1.490083E+002, +2.301500E+000, +3.233750E+001
 +1.516105E+002, +2.347700E+000, +3.343760E+001
 +1.542581E+002, +2.397800E+000, +3.453330E+001
 +1.569520E+002, +2.452400E+000, +3.562320E+001
 +1.596929E+002, +2.511800E+000, +3.670560E+001
 +1.624817E+002, +2.576700E+000, +3.777840E+001
 +1.653192E+002, +2.647700E+000, +3.883890E+001
 +1.682062E+002, +2.725500E+000, +3.988400E+001
 +1.711437E+002, +2.811000E+000, +4.090950E+001
 +1.741324E+002, +2.905300E+000, +4.191060E+001
 +1.771734E+002, +3.009400E+000, +4.288150E+001
 +1.802674E+002, +3.124900E+000, +4.381510E+001
 +1.834155E+002, +3.253400E+000, +4.470280E+001
 +1.866185E+002, +3.396900E+000, +4.553410E+001
 +1.898775E+002, +3.557700E+000, +4.629630E+001
 +1.931935E+002, +3.738900E+000, +4.697340E+001
 +1.965673E+002, +3.943800E+000, +4.754620E+001
 +2.000000E+002, +4.176800E+000, +4.799030E+001
 +2.034927E+002, +4.443200E+000, +4.827520E+001
 +2.070464E+002, +4.749500E+000, +4.836190E+001
 +2.106621E+002, +5.103800E+000, +4.820060E+001
 +2.143410E+002, +5.515900E+000, +4.772630E+001
 +2.180841E+002, +5.997800E+000, +4.685400E+001
 +2.218926E+002, +6.563600E+000, +4.547170E+001
 +2.257676E+002, +7.228200E+000, +4.343140E+001
 +2.297102E+002, +8.004900E+000, +4.054060E+001
 +2.337218E+002, +8.897800E+000, +3.655760E+001
 +2.378033E+002, +9.886100E+000, +3.120690E+001
 +2.419562E+002, +1.089730E+001, +2.424170E+001
 +2.461816E+002, +1.178050E+001, +1.559390E+001
 +2.504808E+002, +1.232030E+001, +5.590800E+000
 +2.548550E+002, +1.234110E+001, -4.942400E+000
 +2.593056E+002, +1.184150E+001, -1.494190E+001
 +2.638340E+002, +1.099420E+001, -2.359050E+001
 +2.684414E+002, +1.001300E+001, -3.056990E+001
 +2.731293E+002, +9.048400E+000, -3.595330E+001
 +2.778991E+002, +8.173600E+000, -3.998870E+001
 +2.827522E+002, +7.410400E+000, -4.295110E+001
 +2.876900E+002, +6.755800E+000, -4.508080E+001
 +2.927140E+002, +6.197500E+000, -4.656910E+001
 +2.978258E+002, +5.721100E+000, -4.756260E+001
 +3.030269E+002, +5.312900E+000, -4.817240E+001
 +3.083187E+002, +4.961500E+000, -4.848240E+001
 +3.137030E+002, +4.657200E+000, -4.855670E+001
 +3.191814E+002, +4.392100E+000, -4.844450E+001
 +3.247553E+002, +4.159800E+000, -4.818400E+001
 +3.304267E+002, +3.955200E+000, -4.780510E+001
 +3.361971E+002, +3.774000E+000, -4.733150E+001
 +3.420682E+002, +3.612800E+000, -4.678220E+001
 +3.480419E+002, +3.468800E+000, -4.617250E+001
 +3.541199E+002, +3.339500E+000, -4.551470E+001
 +3.603040E+002, +3.223000E+000, -4.481900E+001
 +3.665961E+002, +3.117700E+000, -4.409380E+001
 +3.729982E+002, +3.022100E+000, -4.334580E+001
 +3.795120E+002, +2.935200E+000, -4.258090E+001
